,id,county,median_income,temp,total_population,elev_in_ft,employed_population_over16,18_24_college_grad_enroll,median_gross_rent_dollars,employed,unemployed,percent_insured,mean_hours_worked,median_age_workers_16_to_64,mean_travel_time_to_work_min,perc_pop_25plus_bach_or_higher,perc_k_12_enrollment,label
1881,0500000US37123,"Montgomery County, North Carolina",32500,71.9,25751,510.6043956,10797,575,576,9889,401,86.8,39.6,43.8,24.6,15.7,76.5,42
1882,0500000US37125,"Moore County, North Carolina",50998,72.5,99727,422.9254658,40851,2134,879,36212,1822,91.0,39.3,42.1,24.9,37.4,69.5,113
1883,0500000US37127,"Nash County, North Carolina",42713,72.0,94970,189.2642968,43322,2563,799,39245,2599,90.3,39.0,41.7,23.0,20.8,73.3,14
1884,0500000US37129,"New Hanover County, North Carolina",50088,75.0,225702,26.66306306,111708,16284,1031,102590,5056,90.1,37.6,38.6,20.2,40.6,54.3,128
1885,0500000US37131,"Northampton County, North Carolina",30429,71.9,17471,103.0082305,7357,242,717,6364,381,86.3,40.0,43.7,26.0,13.8,78.2,42
1886,0500000US37133,"Onslow County, North Carolina",46335,73.4,204576,26.49927007,64064,5319,997,60028,5546,91.5,43.9,29.0,20.6,22.9,62.4,193
1887,0500000US37135,"Orange County, North Carolina",59290,70.5,148696,499.0935252,74179,20560,1093,67988,2560,93.0,36.2,37.5,23.5,59.7,42.6,70
1888,0500000US37137,"Pamlico County, North Carolina",43444,74.1,12276,2.7779960710000005,4825,209,767,4306,202,89.6,37.9,43.9,28.1,18.5,69.5,14
1889,0500000US37139,"Pasquotank County, North Carolina",45378,73.0,40568,6.956375839,16462,1941,909,15137,1133,88.1,38.3,41.6,29.5,22.1,64.3,193
1890,0500000US37141,"Pender County, North Carolina",44828,73.9,60203,28.94736842,26243,1339,919,23682,1888,89.8,38.3,42.7,30.4,27.9,74.3,193
1891,0500000US37143,"Perquimans County, North Carolina",44329,72.9,13005,9.129943503,5338,265,914,4852,307,88.6,39.9,44.7,34.8,20.2,74.0,193
1892,0500000US37145,"Person County, North Carolina",42105,70.2,39097,575.7885196000002,18668,680,694,16999,1131,91.3,39.6,43.1,30.4,15.6,76.2,192
1893,0500000US37147,"Pitt County, North Carolina",41119,73.1,170243,50.51201923,84097,22314,794,78758,6405,89.9,37.8,36.5,20.7,32.7,45.5,14
1894,0500000US37149,"Polk County, North Carolina",46528,69.8,19328,1332.0607289999996,8359,358,851,7385,405,89.9,38.4,45.1,27.1,29.1,76.2,92
1895,0500000US37151,"Randolph County, North Carolina",41947,71.3,144171,670.7447154,66144,3347,703,60676,2741,86.3,39.6,43.2,24.0,15.7,76.6,171
1896,0500000US37153,"Richmond County, North Carolina",32687,73.3,42946,325.2324455,17762,897,664,16472,1633,88.3,39.0,40.9,23.8,15.7,75.7,42
1897,0500000US37155,"Robeson County, North Carolina",30608,74.4,116530,139.043022,48621,4769,645,45422,3178,85.9,38.6,40.6,24.4,13.7,73.1,159
1898,0500000US37157,"Rockingham County, North Carolina",38126,70.4,91096,716.5526316,39300,1922,672,36055,2186,89.8,39.1,43.7,26.4,15.1,76.0,130
1899,0500000US37159,"Rowan County, North Carolina",43069,70.0,146875,753.7323944,62623,4486,772,57505,4225,88.2,38.8,40.4,25.6,18.5,70.6,184
1900,0500000US37161,"Rutherford County, North Carolina",35630,69.7,64444,1145.913514,26817,1266,636,24453,1555,88.5,39.3,42.6,25.6,17.8,77.4,72
1901,0500000US37163,"Sampson County, North Carolina",35490,73.1,59036,131.6501458,27250,1637,648,25030,1846,84.3,40.1,40.9,26.7,13.7,75.1,149
1902,0500000US37165,"Scotland County, North Carolina",30958,73.8,34174,235.83544300000003,12113,974,674,11175,1442,88.5,37.7,40.5,23.2,15.5,73.5,159
1903,0500000US37167,"Stanly County, North Carolina",40910,71.2,62504,524.9868421,28750,1730,708,26229,1574,88.8,39.3,42.3,27.0,17.3,71.2,192
1904,0500000US37169,"Stokes County, North Carolina",40696,69.4,44520,1011.58811,20997,736,687,19315,1213,88.8,39.5,44.1,29.3,14.1,77.8,103
1905,0500000US37171,"Surry County, North Carolina",36164,68.3,71359,1183.962519,31291,1436,628,28232,1065,87.8,39.4,42.8,26.3,18.0,76.1,72
1906,0500000US37173,"Swain County, North Carolina",33931,62.0,14117,2962.214674,5642,297,642,5190,361,78.5,38.0,41.8,19.3,18.2,77.2,41
1907,0500000US37175,"Transylvania County, North Carolina",45114,63.7,32986,2750.354536,14055,1019,756,12194,727,86.5,36.5,42.6,23.6,32.6,70.2,156
1908,0500000US37177,"Tyrrell County, North Carolina",32361,74.0,3245,2.037974684,1536,67,760,1382,84,86.7,40.0,45.4,30.9,10.6,70.0,21
1909,0500000US37179,"Union County, North Carolina",65903,71.9,238267,577.0481366,113699,7417,1030,103612,4549,91.0,39.0,42.6,29.8,35.4,75.7,146
1910,0500000US37181,"Vance County, North Carolina",33316,71.6,42578,418.2386364,19153,675,699,17251,1399,89.2,38.4,41.2,25.2,14.8,79.5,42
1911,0500000US37183,"Wake County, North Carolina",67309,72.0,1129410,342.2551806,565245,47890,1150,529985,20640,91.6,39.3,40.3,25.5,52.8,65.7,116
1912,0500000US37185,"Warren County, North Carolina",34254,71.8,18642,324.7165992,7402,309,619,6718,590,87.3,38.5,42.9,28.3,15.8,80.2,42
1913,0500000US37187,"Washington County, North Carolina",34538,73.2,11003,11.30898876,4318,346,607,3940,299,88.0,38.2,41.2,24.2,11.5,70.9,149
1914,0500000US37189,"Watauga County, North Carolina",37656,61.6,54086,3276.708683,25748,13529,870,23238,1507,90.9,34.3,30.6,20.5,42.2,25.2,41
1915,0500000US37191,"Wayne County, North Carolina",40390,72.9,117333,118.4403101,52287,3582,777,47225,3083,87.4,39.7,39.0,22.2,19.0,70.2,14
1916,0500000US37193,"Wilkes County, North Carolina",33232,68.6,65969,1458.5477939999996,29454,1533,632,26872,1427,88.6,39.6,42.5,25.3,15.8,77.7,181
1917,0500000US37195,"Wilson County, North Carolina",39847,72.7,78784,132.1260054,35593,1925,753,32543,2785,87.8,38.8,41.0,21.6,19.6,72.0,14
1918,0500000US37197,"Yadkin County, North Carolina",37796,69.2,37214,969.0874036,16233,752,635,15019,592,89.2,39.9,44.0,26.6,11.6,77.5,72
1919,0500000US37199,"Yancey County, North Carolina",37484,62.4,18470,3354.775758,7306,331,634,6479,351,87.0,39.2,43.6,28.4,20.3,79.0,41
1920,0500000US38001,"Adams County, North Dakota",52118,63.2,2200,2652.178082,1191,44,604,1027,9,89.8,40.9,44.2,14.6,25.6,84.1,69
1921,0500000US38003,"Barnes County, North Dakota",53141,62.3,10853,1359.319018,5863,628,679,5108,102,93.9,39.4,42.3,17.7,29.4,61.1,97
1922,0500000US38005,"Benson County, North Dakota",41296,61.2,5964,1545.291262,2440,132,447,2138,144,89.0,40.3,40.8,18.3,16.2,80.2,1
1923,0500000US38007,"Billings County, North Dakota",70469,62.8,945,2506.461279,447,7,870,405,15,97.1,41.1,40.7,25.8,26.3,69.7,24
1924,0500000US38009,"Bottineau County, North Dakota",56349,60.9,6379,1709.7411170000007,3215,234,648,2774,82,96.5,41.5,42.6,17.2,24.0,68.7,97
1925,0500000US38011,"Bowman County, North Dakota",66845,63.0,2993,2933.918919,1623,7,640,1429,40,94.8,42.7,39.3,14.6,24.2,87.4,24
1926,0500000US38013,"Burke County, North Dakota",60096,60.4,2201,2118.046263,1053,8,716,973,26,94.6,45.0,41.7,23.8,22.8,83.1,162
1927,0500000US38015,"Burleigh County, North Dakota",65254,63.0,98458,1809.291221,51291,3637,871,47134,920,94.6,39.7,38.8,17.5,35.8,66.3,162
1928,0500000US38017,"Cass County, North Dakota",53289,63.0,184525,950.1944444,103886,13944,833,96571,2440,94.2,38.6,34.7,16.4,40.2,53.9,9
1929,0500000US38019,"Cavalier County, North Dakota",66806,60.5,3704,1551.431925,1894,65,571,1595,23,95.0,42.8,44.4,14.6,19.5,83.2,162
1930,0500000US38021,"Dickey County, North Dakota",53750,62.7,4999,1504.040486,2632,124,650,2377,45,95.5,40.9,41.4,15.0,28.8,78.9,97
1931,0500000US38023,"Divide County, North Dakota",56042,61.1,2195,2120.555556,1111,22,711,934,14,89.8,43.1,43.5,15.5,18.5,82.9,97
1932,0500000US38025,"Dunn County, North Dakota",69732,62.7,4095,2180.79668,2048,70,1031,1870,43,81.2,43.8,41.3,23.8,21.3,74.6,24
1933,0500000US38027,"Eddy County, North Dakota",48583,62.2,2347,1520.803571,1175,2,617,1020,13,94.1,42.3,40.9,14.4,26.2,85.2,58
1934,0500000US38029,"Emmons County, North Dakota",44051,63.3,3301,1840.574879,1535,40,484,1318,23,95.1,44.6,43.9,17.6,18.2,82.8,1
1935,0500000US38031,"Foster County, North Dakota",55769,62.4,3397,1541.0859380000004,1753,89,595,1572,7,95.5,41.6,43.6,12.5,26.7,72.1,97
1936,0500000US38033,"Golden Valley County, North Dakota",40179,62.6,1736,2692.446154,979,24,686,835,30,90.9,45.1,42.4,18.3,26.9,86.5,156
1937,0500000US38035,"Grand Forks County, North Dakota",48676,62.6,73170,943.5222672,38382,9098,824,35486,1255,93.7,37.4,31.4,14.8,35.6,41.9,153
1938,0500000US38037,"Grant County, North Dakota",44559,63.0,2301,2249.057778000001,1078,39,545,897,27,94.8,47.2,45.2,21.5,18.1,79.6,156
1939,0500000US38039,"Griggs County, North Dakota",48355,61.5,2306,1441.681818,1176,9,447,982,9,97.7,41.0,43.3,16.8,25.8,88.8,58
1940,0500000US38041,"Hettinger County, North Dakota",52169,62.9,2489,2535.092593,1141,22,672,1001,21,91.7,41.6,40.9,19.6,13.0,87.3,69
1941,0500000US38043,"Kidder County, North Dakota",54559,62.6,2394,1827.40708,1155,30,523,1015,6,87.6,43.2,45.0,24.2,17.7,86.5,97
1942,0500000US38047,"Logan County, North Dakota",51458,62.6,1876,1983.042017,948,25,738,833,7,97.7,45.9,46.4,14.0,19.6,84.0,97
1943,0500000US38049,"McHenry County, North Dakota",57386,61.8,5345,1542.588083,2871,68,565,2620,51,95.5,42.9,43.6,24.5,21.4,84.2,97
1944,0500000US38051,"McIntosh County, North Dakota",42277,62.6,2530,2031.888112,1401,14,545,1190,4,94.1,45.2,46.3,11.6,15.6,83.3,156
1945,0500000US38053,"McKenzie County, North Dakota",72794,62.6,14704,2185.2329640000007,6725,171,1098,6226,233,84.7,45.2,35.3,18.4,25.8,77.8,24
1946,0500000US38055,"McLean County, North Dakota",55686,62.0,9771,1940.987368,4552,103,701,3974,54,94.7,41.7,43.0,22.2,20.8,81.6,97
1947,0500000US38057,"Mercer County, North Dakota",72704,62.7,8350,1890.653631,4311,96,769,3889,50,85.0,40.3,43.2,17.9,21.7,76.4,24
1948,0500000US38059,"Morton County, North Dakota",62418,63.1,33291,1950.644172,18045,633,861,16385,355,94.7,41.2,38.6,20.1,26.9,76.7,162
1949,0500000US38061,"Mountrail County, North Dakota",68188,61.3,9809,2141.769231,4719,138,797,4403,172,83.0,43.0,38.2,20.6,20.4,76.6,24
1950,0500000US38063,"Nelson County, North Dakota",51085,61.2,3015,1490.184874,1451,33,522,1252,6,92.8,42.4,44.2,20.0,25.0,77.7,58
1951,0500000US38065,"Oliver County, North Dakota",60278,62.6,1877,1961.582278,802,12,545,680,15,92.9,43.5,47.5,28.6,21.1,84.3,162
1952,0500000US38067,"Pembina County, North Dakota",53504,62.6,6844,903.6766667000003,3376,70,593,3048,89,92.8,40.8,43.6,17.4,20.6,78.8,9
1953,0500000US38069,"Pierce County, North Dakota",42563,60.6,3990,1556.414894,1999,38,680,1737,7,96.9,41.7,42.5,14.2,21.0,83.9,1
1954,0500000US38071,"Ramsey County, North Dakota",50841,61.3,11605,1484.088889,6114,367,565,5350,29,94.4,40.9,40.3,16.4,26.4,70.6,58
1955,0500000US38073,"Ransom County, North Dakota",56500,62.7,5703,1183.994475,2788,82,669,2441,34,96.6,41.8,43.9,18.6,19.1,85.1,134
1956,0500000US38075,"Renville County, North Dakota",65125,61.5,2282,1718.529801,1191,26,731,1057,22,96.5,43.1,40.1,30.4,20.1,77.0,162
1957,0500000US38077,"Richland County, North Dakota",55390,63.5,16529,1013.362025,8405,1305,664,7605,241,96.6,39.5,37.9,18.6,21.3,59.3,9
1958,0500000US38079,"Rolette County, North Dakota",33277,59.2,12187,1920.416031,5299,287,397,4870,385,74.8,39.4,41.3,15.5,19.6,83.5,68
1959,0500000US38081,"Sargent County, North Dakota",57125,62.7,3862,1228.483721,2091,45,711,1859,28,96.2,41.4,42.3,15.0,18.5,78.7,134
1960,0500000US38083,"Sheridan County, North Dakota",48102,61.4,1265,1830.283422,567,6,521,489,12,94.1,46.4,47.0,23.7,14.6,75.0,1
1961,0500000US38085,"Sioux County, North Dakota",38068,63.6,3898,1847.28972,1258,85,450,1146,266,68.4,40.4,37.9,18.3,15.0,78.2,104
1962,0500000US38087,"Slope County, North Dakota",55000,62.8,706,2812.828571,325,7,633,259,7,99.3,44.6,44.0,24.4,25.9,89.8,69
1963,0500000US38089,"Stark County, North Dakota",72099,63.0,33646,2491.871369,16014,772,917,14669,398,91.0,43.6,37.5,18.3,22.4,72.1,24
1964,0500000US38091,"Steele County, North Dakota",55833,61.4,1798,1288.565217,927,27,555,806,18,95.0,45.5,47.6,18.0,30.9,86.7,97
1965,0500000US38093,"Stutsman County, North Dakota",52359,62.8,21593,1615.683694,10663,961,683,9576,316,92.2,39.6,39.4,15.0,23.7,67.2,97
1966,0500000US38095,"Towner County, North Dakota",56625,60.0,2162,1551.448,1038,11,550,932,31,88.3,43.6,47.1,14.4,17.0,87.8,97
1967,0500000US38097,"Traill County, North Dakota",54960,62.5,7997,952.9012876,4059,454,624,3597,92,94.6,40.0,40.8,20.2,28.9,64.0,9
1968,0500000US38099,"Walsh County, North Dakota",49411,62.4,10563,1091.85241,5401,102,697,4832,113,94.7,41.3,43.6,17.0,17.2,81.9,58
1969,0500000US38101,"Ward County, North Dakota",61393,61.9,69919,1800.9671280000002,35164,3054,981,32304,922,93.6,41.1,34.5,18.6,29.3,63.7,162
1970,0500000US38103,"Wells County, North Dakota",48098,61.9,3982,1664.733871,1886,38,620,1642,50,96.5,42.3,47.2,16.7,22.2,80.9,1
1971,0500000US38105,"Williams County, North Dakota",88013,61.9,40950,2112.296037,18813,729,968,17516,354,86.2,46.0,35.5,16.8,23.6,78.5,88
1972,0500000US39001,"Adams County, Ohio",35560,68.0,27477,767.3953147999998,10396,481,576,9574,550,92.4,38.7,42.5,36.6,13.2,81.4,72
1973,0500000US39003,"Allen County, Ohio",44103,67.9,102206,860.6068052999998,48319,4111,703,44087,2496,93.9,38.0,39.4,19.7,18.9,67.5,184
1974,0500000US39005,"Ashland County, Ohio",48003,65.7,52447,1101.871671,25570,2939,725,23195,795,91.1,37.7,40.9,22.9,20.9,64.5,198
1975,0500000US39007,"Ashtabula County, Ohio",40544,65.0,97574,821.6585067000002,40462,1577,696,36862,2644,90.3,38.1,42.5,25.0,14.3,78.9,28
1976,0500000US39009,"Athens County, Ohio",33872,66.4,62431,736.5279255,28134,16415,791,25962,1809,93.9,33.2,27.4,20.7,30.2,26.6,181
1977,0500000US39011,"Auglaize County, Ohio",54274,67.7,46422,917.4482759,23435,736,729,21205,635,96.4,39.9,41.8,19.6,18.9,77.0,136
1978,0500000US39013,"Belmont County, Ohio",43833,65.8,66497,996.1027027,28957,1181,629,26186,1423,94.5,37.2,41.9,24.6,16.7,75.5,28
1979,0500000US39015,"Brown County, Ohio",45568,67.9,43676,839.2,19654,766,719,18017,887,92.2,39.4,41.7,35.2,14.9,78.8,39
1980,0500000US39017,"Butler County, Ohio",57540,68.5,390357,729.1158966,183889,23752,883,168763,7605,94.4,37.9,39.4,25.1,30.2,63.2,74
1981,0500000US39019,"Carroll County, Ohio",47075,65.6,26721,1090.31401,12502,483,706,11390,621,91.6,39.1,43.9,28.4,13.3,79.3,198
1982,0500000US39021,"Champaign County, Ohio",50974,67.2,38714,1109.727941,18419,977,696,16870,739,95.3,39.8,41.9,25.3,16.1,76.0,166
1983,0500000US39023,"Clark County, Ohio",43625,67.8,136001,1016.549107,60958,3931,749,55318,3657,93.7,38.1,40.1,22.5,18.7,71.5,184
1984,0500000US39025,"Clermont County, Ohio",60805,68.6,208601,774.2149757999998,102881,4742,849,94126,3471,94.9,38.8,41.3,28.0,28.6,74.4,129
1985,0500000US39027,"Clinton County, Ohio",46787,67.6,42018,1017.98977,19738,1466,755,18270,973,94.4,38.8,40.3,26.7,18.9,74.0,92
1986,0500000US39029,"Columbiana County, Ohio",44497,64.9,101877,1053.074803,45391,1725,663,40951,2700,93.6,38.6,42.8,25.5,14.9,76.3,28
1987,0500000US39031,"Coshocton County, Ohio",41701,66.3,36612,887.1340034,15877,480,615,14559,840,89.8,39.4,40.8,24.4,13.2,79.7,28
1988,0500000US39033,"Crawford County, Ohio",40795,67.0,42025,1047.981132,18664,500,640,17111,948,94.3,38.6,41.5,22.3,14.4,78.3,28
1989,0500000US39035,"Cuyahoga County, Ohio",44190,67.1,1264817,787.523063,593418,44542,809,541253,42447,94.6,38.2,39.8,24.3,32.5,65.2,43
1990,0500000US39037,"Darke County, Ohio",44632,67.2,51881,1043.391433,24963,952,673,22648,666,94.3,39.4,42.5,23.1,15.8,77.8,28
1991,0500000US39039,"Defiance County, Ohio",50663,68.0,38286,724.0924171,18861,1240,747,17385,651,94.5,39.4,40.8,20.4,18.0,71.9,166
1992,0500000US39041,"Delaware County, Ohio",91955,67.0,214124,935.6798179,103594,6744,1069,94219,2563,96.3,39.0,42.4,26.2,54.3,72.8,194
1993,0500000US39043,"Erie County, Ohio",48011,67.2,75622,624.6745887,35976,1650,756,32185,1520,95.3,38.7,41.7,21.1,23.2,71.4,166
1994,0500000US39045,"Fairfield County, Ohio",60567,67.3,158921,909.6060192,74141,3935,867,68080,2455,94.7,38.8,40.8,28.9,27.6,73.5,129
1995,0500000US39047,"Fayette County, Ohio",40503,67.6,28951,984.8407821,12744,431,718,11573,631,92.9,39.3,41.5,26.5,16.3,82.0,103
1996,0500000US39049,"Franklin County, Ohio",52341,67.9,1323807,814.8408869,678242,62386,974,632182,30288,92.4,38.5,36.6,22.2,40.0,61.5,43
1997,0500000US39051,"Fulton County, Ohio",55120,67.2,42713,741.595186,21240,1089,729,19283,755,95.1,39.4,42.0,23.1,17.6,74.8,136
1998,0500000US39053,"Gallia County, Ohio",37319,66.8,29220,667.7808989,12210,1007,675,11277,494,90.3,38.1,41.1,29.1,15.9,71.2,72
1999,0500000US39055,"Geauga County, Ohio",72430,65.3,95397,1159.100877,47910,1852,818,41824,1019,91.2,38.9,44.5,28.1,38.0,76.9,94
2000,0500000US39057,"Greene County, Ohio",60113,68.3,167966,940.2469325,78781,13239,910,72081,3845,95.8,37.2,38.3,21.3,39.2,51.6,129
2001,0500000US39059,"Guernsey County, Ohio",40930,66.7,38438,912.3479021,16732,1090,669,15208,945,92.8,39.2,40.8,24.3,14.6,72.6,28
2002,0500000US39061,"Hamilton County, Ohio",49013,69.3,830639,688.5674245,406743,34779,810,372050,20358,94.3,38.1,38.3,23.6,37.9,65.0,123
2003,0500000US39063,"Hancock County, Ohio",50895,68.4,74920,806.6539278,38927,3045,768,34916,1294,95.9,38.7,39.6,17.3,27.1,68.6,166
2004,0500000US39065,"Hardin County, Ohio",42703,67.5,30696,980.5724299,14679,2902,666,13318,674,89.4,37.6,38.0,24.6,16.2,55.6,28
2005,0500000US39067,"Harrison County, Ohio",43173,65.9,14483,1079.806316,6104,196,607,5649,312,90.4,40.2,44.3,30.3,11.6,82.5,28
2006,0500000US39069,"Henry County, Ohio",53835,68.0,27662,693.0107142999999,13346,430,730,12240,370,96.0,39.9,41.5,22.1,17.2,75.7,136
2007,0500000US39071,"Highland County, Ohio",39858,67.4,43317,1003.540346,17642,673,681,15963,1039,91.5,39.1,41.1,28.9,13.4,80.5,28
2008,0500000US39073,"Hocking County, Ohio",42170,66.5,28050,841.7367387,12504,401,619,11256,608,94.3,37.6,41.3,30.4,14.4,76.6,28
2009,0500000US39075,"Holmes County, Ohio",51996,65.8,44223,1071.4086539999996,20286,469,643,17233,384,59.3,40.6,37.4,21.6,9.7,89.0,82
2010,0500000US39077,"Huron County, Ohio",48745,66.4,58565,853.8425532,27505,904,695,25026,1112,93.0,39.3,41.0,22.7,14.4,78.8,198
2011,0500000US39079,"Jackson County, Ohio",39460,66.7,32653,741.2778827999998,13553,364,704,12544,1009,91.8,38.8,41.2,26.3,14.5,79.9,28
2012,0500000US39081,"Jefferson County, Ohio",41942,65.5,65249,951.4930643,27769,2658,675,25244,1596,94.4,38.9,41.6,24.1,15.8,67.2,28
2013,0500000US39083,"Knox County, Ohio",48533,65.6,62721,1084.483721,28638,3837,737,26153,1177,90.4,37.2,39.5,26.8,23.0,61.2,198
2014,0500000US39085,"Lake County, Ohio",58029,66.7,232603,708.3203007999998,118331,6540,897,107493,4468,95.3,38.8,42.6,23.5,27.4,70.2,80
2015,0500000US39087,"Lawrence County, Ohio",42874,67.9,58240,668.2727272999998,24555,1421,733,22704,1354,94.4,37.6,41.0,23.4,14.9,74.2,103
2016,0500000US39089,"Licking County, Ohio",56549,66.4,178519,984.0515917,83927,5964,852,77161,3203,93.6,38.6,40.8,26.2,26.1,70.4,80
2017,0500000US39091,"Logan County, Ohio",49783,66.8,46150,1127.974406,21676,564,725,19651,774,94.0,39.9,40.6,22.1,16.5,81.3,198
2018,0500000US39093,"Lorain County, Ohio",52457,66.2,312964,722.5211996,142923,10227,774,130273,6807,94.9,38.0,42.0,24.6,24.9,67.5,46
2019,0500000US39095,"Lucas County, Ohio",41777,68.3,431279,621.0313931,200130,15056,745,183418,13267,94.0,38.2,38.8,20.9,26.3,67.6,183
2020,0500000US39097,"Madison County, Ohio",57406,67.6,43824,1002.668981,19293,895,858,17444,707,93.3,39.1,41.0,26.1,17.5,76.1,36
2021,0500000US39099,"Mahoning County, Ohio",41375,65.2,228614,1047.0,104974,7661,682,94969,7681,95.3,37.8,41.1,22.2,24.2,68.2,28
2022,0500000US39101,"Marion County, Ohio",42966,67.0,65359,954.9247312,26631,1147,731,24370,1685,94.5,38.9,41.3,22.8,12.5,73.1,28
2023,0500000US39103,"Medina County, Ohio",66952,66.1,182470,1049.960481,93280,4957,874,83998,2290,96.0,38.7,43.1,27.3,33.9,72.6,129
2024,0500000US39105,"Meigs County, Ohio",37813,66.1,22210,671.5928339,8935,328,622,8186,696,93.2,38.6,42.1,33.6,13.1,81.3,72
2025,0500000US39107,"Mercer County, Ohio",53099,67.8,42528,886.1001789,21099,707,679,19061,486,96.5,39.3,41.6,18.7,18.3,77.9,136
2026,0500000US39109,"Miami County, Ohio",51569,68.4,108774,918.8232932,50939,2212,767,46050,2170,94.4,39.0,41.8,21.4,23.3,73.5,166
2027,0500000US39111,"Monroe County, Ohio",41528,66.4,13385,992.496,5138,281,593,4741,243,93.3,40.1,43.4,33.3,12.5,78.5,28
2028,0500000US39113,"Montgomery County, Ohio",43829,68.6,537309,856.8324515,246370,22664,793,224751,14499,93.4,37.9,39.1,21.8,27.9,64.4,183
2029,0500000US39115,"Morgan County, Ohio",37067,66.6,13802,856.3585586000003,5792,140,637,5180,229,92.3,39.0,41.5,34.9,10.2,83.7,72
